collection_no,source_database,collection.authorizer,occurrence.genus_reso,occurrence.genus_name,occurrence.species_reso,occurrence.species_name,original.genus_reso,original.genus_name,original.species_reso,original.species_name,collection.enterer,collection.reference_no,pubyr,state,county,latdec,lngdec,geogscale,spatial_resolution,geogcomments,10_my_bin,ma_max,ma_min,ma_mid,zone,geological_group,formation,member,localsection,localbed,localbedunit,localorder,regionalsection,regionalbed,regionalbedunit,regionalorder,stratscale,stratcomments,lithdescript,lithadj,lithification,minor_lithology,lithology1,fossilsfrom1,lithification2,minor_lithology2,lithadj2,lithology2,fossilsfrom2,environment,tectonic_setting,pres_mode,geology_comments,spatial_resolution2,temporal_resolution,feed_pred_traces,encrustation,bioerosion,fragmentation,sorting,art_whole_bodies,disart_assoc_maj_elems,lagerstatten,concentration,orientation,preservation_quality,abund_in_sediment,assembl_comps,taphonomy_comments,collection_type,collection_coverage,coll_meth,collection_size,collection_size_unit,museum,collectors,collection_dates,rock_censused_unit,rock_censused,collection_comments,taxonomy_comments,collection.created
1647,Fossilworks,J. Alroy,,Inoceramus,aff.,turgidus,,,,,M. Sommers,45,1966,Wyoming,Niobrara,43.269444,-104.271667,small collection,,sw1/4 se1/4 se1/4 ne1/4 sec.14 t38n r62w,Cretaceous 7,84.9,70.6,77.75,,,Pierre Shale,Lower unnamed shale,,58,,,,,,,bed,,,"gray,yellow",lithified,,"""shale""",,,,,"""limestone""",,offshore,cratonic basin,"body,original aragonite","""shale, weathers med. gray; contains a few scattered yellowish gray weathering ls concretions, with more persistent beds of concretions at base and 56 ft and 76 ft above base; basal concretions have cone-in-cone structure.""",,,,,,,,,,,,,,,,,biostratigraphic,,"mechanical,field collection",,,USGS,,,,,"""[collected] from concretions 76 ft above base""","""The fossils are ordinarily well-preserved. Most of the cephalopod shells and the inner nacreous layer of Inoceramus are aragonitic, especially specimens from above the Red Bird Silty Member. Shell material and specimens from the Red Bird member and the upper 50' of the underlying Mitten Member is partially  transformed to calcite...Ammonites...of the [mid-upper third] of the Mitten Member are...entirely aragonite whereas shell material [of underlying material] is completely transformed to calcite."" ",25/05/1999 14:27
1647,Fossilworks,J. Alroy,,Crassatella,,evansi,,,,,M. Sommers,45,1966,Wyoming,Niobrara,43.269444,-104.271667,small collection,,sw1/4 se1/4 se1/4 ne1/4 sec.14 t38n r62w,Cretaceous 7,84.9,70.6,77.75,,,Pierre Shale,Lower unnamed shale,,58,,,,,,,bed,,,"gray,yellow",lithified,,"""shale""",,,,,"""limestone""",,offshore,cratonic basin,"body,original aragonite","""shale, weathers med. gray; contains a few scattered yellowish gray weathering ls concretions, with more persistent beds of concretions at base and 56 ft and 76 ft above base; basal concretions have cone-in-cone structure.""",,,,,,,,,,,,,,,,,biostratigraphic,,"mechanical,field collection",,,USGS,,,,,"""[collected] from concretions 76 ft above base""","""The fossils are ordinarily well-preserved. Most of the cephalopod shells and the inner nacreous layer of Inoceramus are aragonitic, especially specimens from above the Red Bird Silty Member. Shell material and specimens from the Red Bird member and the upper 50' of the underlying Mitten Member is partially  transformed to calcite...Ammonites...of the [mid-upper third] of the Mitten Member are...entirely aragonite whereas shell material [of underlying material] is completely transformed to calcite."" ",25/05/1999 14:27
1648,Fossilworks,J. Alroy,,Crassatella,,evansi,,,,,M. Sommers,45,1966,Wyoming,Niobrara,43.269444,-104.271667,small collection,,sw1/4 se1/4 se1/4 ne1/4 sec.14 t38n r62w,Cretaceous 7,84.9,70.6,77.75,,,Pierre Shale,Lower unnamed shale,,58,,,,,,,bed,,,"gray,yellow",lithified,,"""shale""",,,,,"""limestone""",,offshore,cratonic basin,"body,original aragonite","""shale, weathers med. gray; contains a few scattered yellowish gray weathering ls concretions, with more persistent beds of concretions at base and 56 ft and 76 ft above base; basal concretions have cone-in-cone structure.""",,,,,,,,,,,,,,,,,biostratigraphic,,"mechanical,field collection",,,USGS,,,,,"""[collected] from concretions 56 ft above base""","""The fossils are ordinarily well-preserved. Most of the cephalopod shells and the inner nacreous layer of Inoceramus are aragonitic, especially specimens from above the Red Bird Silty Member. Shell material and specimens from the Red Bird member and the upper 50' of the underlying Mitten Member is partially  transformed to calcite...Ammonites...of the [mid-upper third] of the Mitten Member are...entirely aragonite whereas shell material [of underlying material] is completely transformed to calcite."" ",25/05/1999 14:31
1648,Fossilworks,J. Alroy,,Cymbophora,,holmesi,,,,,M. Sommers,45,1966,Wyoming,Niobrara,43.269444,-104.271667,small collection,,sw1/4 se1/4 se1/4 ne1/4 sec.14 t38n r62w,Cretaceous 7,84.9,70.6,77.75,,,Pierre Shale,Lower unnamed shale,,58,,,,,,,bed,,,"gray,yellow",lithified,,"""shale""",,,,,"""limestone""",,offshore,cratonic basin,"body,original aragonite","""shale, weathers med. gray; contains a few scattered yellowish gray weathering ls concretions, with more persistent beds of concretions at base and 56 ft and 76 ft above base; basal concretions have cone-in-cone structure.""",,,,,,,,,,,,,,,,,biostratigraphic,,"mechanical,field collection",,,USGS,,,,,"""[collected] from concretions 56 ft above base""","""The fossils are ordinarily well-preserved. Most of the cephalopod shells and the inner nacreous layer of Inoceramus are aragonitic, especially specimens from above the Red Bird Silty Member. Shell material and specimens from the Red Bird member and the upper 50' of the underlying Mitten Member is partially  transformed to calcite...Ammonites...of the [mid-upper third] of the Mitten Member are...entirely aragonite whereas shell material [of underlying material] is completely transformed to calcite."" ",25/05/1999 14:31
1652,Fossilworks,J. Alroy,,Pteria,,linguaeformis,,,,,M. Sommers,45,1966,Wyoming,Niobrara,43.2525,-104.251944,small collection,,sw1/4 se1/4 se1/4 ne1/4 sec.24 t38n r62w,Cretaceous 7,84.9,70.6,77.75,,,Pierre Shale,Lower unnamed shale,,57,,,,,,,bed,,,"gray,yellow",lithified,argillaceous,"""shale""",,,,,"""limestone""",,offshore,cratonic basin,"body,original aragonite","""shale, weathers med. gray; contains at 27 ft above base a 0.5 ft thick bed of fossiliferous clayey ls concretions that weather yellowish gray and readily break into small pieces.""",,,,,,,,,,,,,,,,,biostratigraphic,,"mechanical,field collection",,,USGS,,,,,"""[collected] from concretions 27 ft above base""","""The fossils are ordinarily well-preserved. Most of the cephalopod shells and the inner nacreous layer of Inoceramus are aragonitic, especially specimens from above the Red Bird Silty Member. Shell material and specimens from the Red Bird member and the upper 50' of the underlying Mitten Member is partially  transformed to calcite...Ammonites...of the [mid-upper third] of the Mitten Member are...entirely aragonite whereas shell material [of underlying material] is completely transformed to calcite."" ",25/05/1999 14:42
1652,Fossilworks,J. Alroy,,Tenea,,circularis,,,,,M. Sommers,45,1966,Wyoming,Niobrara,43.2525,-104.251944,small collection,,sw1/4 se1/4 se1/4 ne1/4 sec.24 t38n r62w,Cretaceous 7,84.9,70.6,77.75,,,Pierre Shale,Lower unnamed shale,,57,,,,,,,bed,,,"gray,yellow",lithified,argillaceous,"""shale""",,,,,"""limestone""",,offshore,cratonic basin,"body,original aragonite","""shale, weathers med. gray; contains at 27 ft above base a 0.5 ft thick bed of fossiliferous clayey ls concretions that weather yellowish gray and readily break into small pieces.""",,,,,,,,,,,,,,,,,biostratigraphic,,"mechanical,field collection",,,USGS,,,,,"""[collected] from concretions 27 ft above base""","""The fossils are ordinarily well-preserved. Most of the cephalopod shells and the inner nacreous layer of Inoceramus are aragonitic, especially specimens from above the Red Bird Silty Member. Shell material and specimens from the Red Bird member and the upper 50' of the underlying Mitten Member is partially  transformed to calcite...Ammonites...of the [mid-upper third] of the Mitten Member are...entirely aragonite whereas shell material [of underlying material] is completely transformed to calcite."" ",25/05/1999 14:42
1652,Fossilworks,J. Alroy,,Cymbophora,cf.,canonensis,,,,,M. Sommers,45,1966,Wyoming,Niobrara,43.2525,-104.251944,small collection,,sw1/4 se1/4 se1/4 ne1/4 sec.24 t38n r62w,Cretaceous 7,84.9,70.6,77.75,,,Pierre Shale,Lower unnamed shale,,57,,,,,,,bed,,,"gray,yellow",lithified,argillaceous,"""shale""",,,,,"""limestone""",,offshore,cratonic basin,"body,original aragonite","""shale, weathers med. gray; contains at 27 ft above base a 0.5 ft thick bed of fossiliferous clayey ls concretions that weather yellowish gray and readily break into small pieces.""",,,,,,,,,,,,,,,,,biostratigraphic,,"mechanical,field collection",,,USGS,,,,,"""[collected] from concretions 27 ft above base""","""The fossils are ordinarily well-preserved. Most of the cephalopod shells and the inner nacreous layer of Inoceramus are aragonitic, especially specimens from above the Red Bird Silty Member. Shell material and specimens from the Red Bird member and the upper 50' of the underlying Mitten Member is partially  transformed to calcite...Ammonites...of the [mid-upper third] of the Mitten Member are...entirely aragonite whereas shell material [of underlying material] is completely transformed to calcite."" ",25/05/1999 14:42
1654,Fossilworks,J. Alroy,,Nucula,,sp.,,,,,M. Sommers,45,1966,Wyoming,Niobrara,43.269444,-104.271667,small collection,,D1928: sw1/4 se1/4 se1/4 ne1/4 sec.14 t38n r62w.  D1930: sw1/4 nw1/4 nw1/4 nw1/4 sec.13 t38n r62w,Cretaceous 7,84.9,70.6,77.75,,,Pierre Shale,Lower unnamed shale,,55,,,,,,,bed,,"""shale; weathering med. gray; lower 17 ft silty; contains brown weathering ls concretions at 50 and 58 ft above base and rarely a ls concretion nearer base.""","concretionary,brown,gray",lithified,"silty,calcareous","""shale""",,,,,,,offshore,cratonic basin,body,"""shale; weathering med. gray; lower 17 ft silty; contains brown weathering ls concretions at 50 and 58 ft above base and rarely a ls concretion nearer base.""",,,,,,,,,,,,,,,,,biostratigraphic,,"mechanical,field collection",,,USGS,,,,,"""[collected] from concretions 58 ft above base""","""The fossils are ordinarily well-preserved. Most of the cephalopod shells and the inner nacreous layer of Inoceramus are aragonitic, especially specimens from above the Red Bird Silty Member. Shell material and specimens from the Red Bird member and the upper 50' of the underlying Mitten Member is partially transformed to calcite...Ammonites...of the [mid-upper third] of the Mitten Member are...entirely aragonite whereas shell material [of underlying material] is completely transformed to calcite."" ",25/05/1999 15:07
1656,Fossilworks,J. Alroy,,Inoceramus,,sublaevis,,,,,M. Sommers,45,1966,Wyoming,Niobrara,43.269444,-104.271667,small collection,,sw1/4 se1/4 se1/4 ne1/4 sec.14 t38n r62w,Cretaceous 7,84.9,70.6,77.75,,,Pierre Shale,Lower unnamed shale,,55,,,,,,,bed,,"""shale; weathering med. gray; lower 17 ft silty; contains brown weathering ls concretions at 50 and 58 ft above base and rarely a ls concretion nearer base.""","concretionary,brown,gray",lithified,"silty,calcareous","""shale""",,,,,,,offshore,cratonic basin,body,"""shale; weathering med. gray; lower 17 ft silty; contains brown weathering ls concretions at 50 and 58 ft above base and rarely a ls concretion nearer base.""",,,,,,,,,,,,,,,,,biostratigraphic,,"mechanical,field collection",,,USGS,,,,,"""[collected] from a concretion 28 ft above base""","""The fossils are ordinarily well-preserved. Most of the cephalopod shells and the inner nacreous layer of Inoceramus are aragonitic, especially specimens from above the Red Bird Silty Member. Shell material and specimens from the Red Bird member and the upper 50' of the underlying Mitten Member is partially transformed to calcite...Ammonites...of the [mid-upper third] of the Mitten Member are...entirely aragonite whereas shell material [of underlying material] is completely transformed to calcite."" ",25/05/1999 15:13
1656,Fossilworks,J. Alroy,,Tenea,,circularis,,,,,M. Sommers,45,1966,Wyoming,Niobrara,43.269444,-104.271667,small collection,,sw1/4 se1/4 se1/4 ne1/4 sec.14 t38n r62w,Cretaceous 7,84.9,70.6,77.75,,,Pierre Shale,Lower unnamed shale,,55,,,,,,,bed,,"""shale; weathering med. gray; lower 17 ft silty; contains brown weathering ls concretions at 50 and 58 ft above base and rarely a ls concretion nearer base.""","concretionary,brown,gray",lithified,"silty,calcareous","""shale""",,,,,,,offshore,cratonic basin,body,"""shale; weathering med. gray; lower 17 ft silty; contains brown weathering ls concretions at 50 and 58 ft above base and rarely a ls concretion nearer base.""",,,,,,,,,,,,,,,,,biostratigraphic,,"mechanical,field collection",,,USGS,,,,,"""[collected] from a concretion 28 ft above base""","""The fossils are ordinarily well-preserved. Most of the cephalopod shells and the inner nacreous layer of Inoceramus are aragonitic, especially specimens from above the Red Bird Silty Member. Shell material and specimens from the Red Bird member and the upper 50' of the underlying Mitten Member is partially transformed to calcite...Ammonites...of the [mid-upper third] of the Mitten Member are...entirely aragonite whereas shell material [of underlying material] is completely transformed to calcite."" ",25/05/1999 15:13
1743,Fossilworks,J. Alroy,,Inoceramus,cf.,agdjakendensis,,,,,M. Sommers,45,1966,Wyoming,Niobrara,43.2525,-104.331667,small collection,,nw1/4 sec.20 t38n r62w. ,Cretaceous 7,84.9,70.6,77.75,,Montana,Pierre Shale,Sharon Springs,,,,,,,,,bed,bed 16,,"phosphatic,gray",lithified,,"""shale""",,,,,,,offshore,cratonic basin,body,"""shale,  like unit 19, contains sparse gray orange weathering phosphatic nodules and numerous verebrate fossils and gypsiferous limonitic baculites.""",,,,,,,,,,,,,,,macrofossils,,biostratigraphic,,"mechanical,field collection",,,USGS,,,,,"""[collected] from shale throughout unit""","""The fossils are ordinarily well-preserved. Most of the cephalopod shells and the inner nacreous layer of Inoceramus are aragonitic, especially specimens from above the Red Bird Silty Member. Shell material and specimens from the Red Bird member and the upper 50' of the underlying Mitten Member is partially transformed to calcite...Ammonites...of the [mid-upper third] of the Mitten Member are...entirely aragonite whereas shell material [of underlying material] is completely transformed to calcite."" ",03/06/1999 17:16
98083,PaleoDB,W. Kiessling,,Vaccinites,,vermunti,,,,,U. Merkel,33918,2010,San Luis Potosi,,22.329722,-100.489167,outcrop,,"Paradita del Refugio, Villa Hidalgo",Cretaceous 7,84.9,70.6,77.75,,,Temazcal Limestone,,,,,,,,,,group of beds,,medium- to massive-bedded wackestone to rudstone,,lithified,,wackestone,,lithified,,,rudstone,,shallow subtidal indet.,,body,low to higher energy shallow platform environments,,,,,,,,,,,,,good,,macrofossils,,taxonomic,,field collection,,,,,,,,,,20/09/2010 01:34
98083,PaleoDB,W. Kiessling,,Barrettia,cf.,ruseae,,,,,U. Merkel,33918,2010,San Luis Potosi,,22.329722,-100.489167,outcrop,,"Paradita del Refugio, Villa Hidalgo",Cretaceous 7,84.9,70.6,77.75,,,Temazcal Limestone,,,,,,,,,,group of beds,,medium- to massive-bedded wackestone to rudstone,,lithified,,wackestone,,lithified,,,rudstone,,shallow subtidal indet.,,body,low to higher energy shallow platform environments,,,,,,,,,,,,,good,,macrofossils,,taxonomic,,field collection,,,,,,,,,,20/09/2010 01:34
98083,PaleoDB,W. Kiessling,,Radiolites,,acutocostata,,,,,U. Merkel,33918,2010,San Luis Potosi,,22.329722,-100.489167,outcrop,,"Paradita del Refugio, Villa Hidalgo",Cretaceous 7,84.9,70.6,77.75,,,Temazcal Limestone,,,,,,,,,,group of beds,,medium- to massive-bedded wackestone to rudstone,,lithified,,wackestone,,lithified,,,rudstone,,shallow subtidal indet.,,body,low to higher energy shallow platform environments,,,,,,,,,,,,,good,,macrofossils,,taxonomic,,field collection,,,,,,,,,,20/09/2010 01:34
98083,PaleoDB,W. Kiessling,n. gen.,Potosites,n. sp.,tristantorresi,,,,,U. Merkel,33918,2010,San Luis Potosi,,22.329722,-100.489167,outcrop,,"Paradita del Refugio, Villa Hidalgo",Cretaceous 7,84.9,70.6,77.75,,,Temazcal Limestone,,,,,,,,,,group of beds,,medium- to massive-bedded wackestone to rudstone,,lithified,,wackestone,,lithified,,,rudstone,,shallow subtidal indet.,,body,low to higher energy shallow platform environments,,,,,,,,,,,,,good,,macrofossils,,taxonomic,,field collection,,,,,,,,,,20/09/2010 01:34
