collection_no,source_database,collection.authorizer,occurrence.genus_reso,occurrence.genus_name,occurrence.species_reso,occurrence.species_name,original.genus_reso,original.genus_name,original.species_reso,original.species_name,collection.enterer,collection.reference_no,pubyr,state,county,latdec,lngdec,geogscale,spatial_resolution,geogcomments,10_my_bin,ma_max,ma_min,ma_mid,zone,geological_group,formation,member,localsection,localbed,localbedunit,localorder,regionalsection,regionalbed,regionalbedunit,regionalorder,stratscale,stratcomments,lithdescript,lithadj,lithification,minor_lithology,lithology1,fossilsfrom1,lithification2,minor_lithology2,lithadj2,lithology2,fossilsfrom2,environment,tectonic_setting,pres_mode,geology_comments,spatial_resolution2,temporal_resolution,feed_pred_traces,encrustation,bioerosion,fragmentation,sorting,art_whole_bodies,disart_assoc_maj_elems,lagerstatten,concentration,orientation,preservation_quality,abund_in_sediment,assembl_comps,taphonomy_comments,collection_type,collection_coverage,coll_meth,collection_size,collection_size_unit,museum,collectors,collection_dates,rock_censused_unit,rock_censused,collection_comments,taxonomy_comments,collection.created
1630,Fossilworks,J. Alroy,,Baculites,,sp.,,,,,M. Sommers,45,1966,Wyoming,Niobrara,43.269444,-104.271667,small collection,,w1/4 ne1/4 sw1/4 se1/4 sec.14 t38n r62w,Cretaceous 7,84.9,70.6,77.75,,,Pierre Shale,lower unnamed shale,,76,,,,,,,bed,,,gray,lithified,,"""shale""",,,,,"""carbonate""",,offshore,cratonic basin,body,"""shale, dark gray; flaky; forms very dark outcrop;  contains dark-purplish weathering ironstone concretions with phosphatic centers; very thin layer of bentonite near base.""",,,,,,,,,,,,,,,,,biostratigraphic,,"mechanical,field collection",,,USGS,,,,,,"""The fossils are ordinarily well-preserved. Most of the cephalopod shells and the inner nacreous layer of Inoceramus are aragonitic, especially specimens from above the Red Bird Silty Member. Shell material and specimens from the Red Bird member and the upper 50' of the underlying Mitten Member is partially  transformed to calcite...Ammonites...of the [mid-upper third] of the Mitten Member are...entirely aragonite whereas shell material [of underlying material] is completely transformed to calcite."" ",19/05/1999 16:39
1630,Fossilworks,J. Alroy,,Hoploscaphites,,sp.,,,,,M. Sommers,45,1966,Wyoming,Niobrara,43.269444,-104.271667,small collection,,w1/4 ne1/4 sw1/4 se1/4 sec.14 t38n r62w,Cretaceous 7,84.9,70.6,77.75,,,Pierre Shale,lower unnamed shale,,76,,,,,,,bed,,,gray,lithified,,"""shale""",,,,,"""carbonate""",,offshore,cratonic basin,body,"""shale, dark gray; flaky; forms very dark outcrop;  contains dark-purplish weathering ironstone concretions with phosphatic centers; very thin layer of bentonite near base.""",,,,,,,,,,,,,,,,,biostratigraphic,,"mechanical,field collection",,,USGS,,,,,,"""The fossils are ordinarily well-preserved. Most of the cephalopod shells and the inner nacreous layer of Inoceramus are aragonitic, especially specimens from above the Red Bird Silty Member. Shell material and specimens from the Red Bird member and the upper 50' of the underlying Mitten Member is partially  transformed to calcite...Ammonites...of the [mid-upper third] of the Mitten Member are...entirely aragonite whereas shell material [of underlying material] is completely transformed to calcite."" ",19/05/1999 16:39
1631,Fossilworks,J. Alroy,,Baculites,,reesidei,,,,,M. Sommers,45,1966,Wyoming,Niobrara,43.269444,-104.271667,small collection,,nw1/4 ne1/4 sw1/4 se1/4 sec.14 t38n r62w,Cretaceous 7,84.9,70.6,77.75,,,Pierre Shale,lower unnamed shale,,75,,,,,,,bed,,,gray,lithified,,"""shale""",,,,,"""limestone""",,offshore,cratonic basin,body,"""shale, weathers medium gray; contains a few gray ls concretions; persistent layer of larger gray and brown weathering septarian ls concretions at base.  Bentonite is present as a thin layer 7 ft above base and as bentonitic shale at base.""",,,,,,,,,,,,,,,,,biostratigraphic,,"mechanical,field collection",,,USGS,,,,,"""[collected] from a concretion 10.5 below top""","""The fossils are ordinarily well-preserved. Most of the cephalopod shells and the inner nacreous layer of Inoceramus are aragonitic, especially specimens from above the Red Bird Silty Member. Shell material and specimens from the Red Bird member and the upper 50' of the underlying Mitten Member is partially  transformed to calcite...Ammonites...of the [mid-upper third] of the Mitten Member are...entirely aragonite whereas shell material [of underlying material] is completely transformed to calcite."" ",19/05/1999 16:44
1632,Fossilworks,J. Alroy,,Baculites,,sp.,,,,,M. Sommers,45,1966,Wyoming,Niobrara,43.269444,-104.271667,small collection,,w1/2 ne1/4 sw1/4 se1/4 sec.14 t38n r62w,Cretaceous 7,84.9,70.6,77.75,,,Pierre Shale,lower unnamed shale,,75,,,,,,,bed,,,gray,lithified,,"""shale""",,,,,"""limestone""",,offshore,cratonic basin,body,"""shale, weathers medium gray; contains a few gray ls concretions; persistent layer of larger gray and brown weathering septarian ls concretions at base.  Bentonite is present as a thin layer 7 ft above base and as bentonitic shale at base.""",,,,,,,,,,,,,,,,,biostratigraphic,,"mechanical,field collection",,,USGS,,,,,"""[collected] from a concretion 30 below top""","""The fossils are ordinarily well-preserved. Most of the cephalopod shells and the inner nacreous layer of Inoceramus are aragonitic, especially specimens from above the Red Bird Silty Member. Shell material and specimens from the Red Bird member and the upper 50' of the underlying Mitten Member is partially  transformed to calcite...Ammonites...of the [mid-upper third] of the Mitten Member are...entirely aragonite whereas shell material [of underlying material] is completely transformed to calcite."" ",19/05/1999 16:48
1633,Fossilworks,J. Alroy,,Baculites,,reesidei,,,,,M. Sommers,45,1966,Wyoming,Niobrara,43.269444,-104.271667,small collection,,w1/2 ne1/4 sw1/4 se1/4 sec.14 t38n r62w,Cretaceous 7,84.9,70.6,77.75,,,Pierre Shale,lower unnamed shale,,75,,,,,,,bed,,,gray,lithified,,"""shale""",,,,,"""limestone""",,offshore,cratonic basin,body,"""shale, weathers medium gray; contains a few gray ls concretions; persistent layer of larger gray and brown weathering septarian ls concretions at base.  Bentonite is present as a thin layer 7 ft above base and as bentonitic shale at base.""",,,,,,,,,,,,,,,,,biostratigraphic,,"mechanical,field collection",,,USGS,,,,,"""[collected] from concretions at base""","""The fossils are ordinarily well-preserved. Most of the cephalopod shells and the inner nacreous layer of Inoceramus are aragonitic, especially specimens from above the Red Bird Silty Member. Shell material and specimens from the Red Bird member and the upper 50' of the underlying Mitten Member is partially  transformed to calcite...Ammonites...of the [mid-upper third] of the Mitten Member are...entirely aragonite whereas shell material [of underlying material] is completely transformed to calcite."" ",19/05/1999 16:51
1633,Fossilworks,J. Alroy,,Hoploscaphites,,nodosus,,,,,M. Sommers,45,1966,Wyoming,Niobrara,43.269444,-104.271667,small collection,,w1/2 ne1/4 sw1/4 se1/4 sec.14 t38n r62w,Cretaceous 7,84.9,70.6,77.75,,,Pierre Shale,lower unnamed shale,,75,,,,,,,bed,,,gray,lithified,,"""shale""",,,,,"""limestone""",,offshore,cratonic basin,body,"""shale, weathers medium gray; contains a few gray ls concretions; persistent layer of larger gray and brown weathering septarian ls concretions at base.  Bentonite is present as a thin layer 7 ft above base and as bentonitic shale at base.""",,,,,,,,,,,,,,,,,biostratigraphic,,"mechanical,field collection",,,USGS,,,,,"""[collected] from concretions at base""","""The fossils are ordinarily well-preserved. Most of the cephalopod shells and the inner nacreous layer of Inoceramus are aragonitic, especially specimens from above the Red Bird Silty Member. Shell material and specimens from the Red Bird member and the upper 50' of the underlying Mitten Member is partially  transformed to calcite...Ammonites...of the [mid-upper third] of the Mitten Member are...entirely aragonite whereas shell material [of underlying material] is completely transformed to calcite."" ",19/05/1999 16:51
1634,Fossilworks,J. Alroy,,Baculites,,reesidei,,,,,M. Sommers,45,1966,Wyoming,Niobrara,43.269444,-104.271667,small collection,,w1/2 ne1/4 sw1/4 se1/4 sec.14 t38n r62w,Cretaceous 7,84.9,70.6,77.75,,,Pierre Shale,lower unnamed shale,,72,,,,,,,bed,,"""shale, weathers light gray; contains a few inconspicuous dusky red weathering soft shaly ironstone concretions, and a few thin layers of bentonite with white fibrous calcite; upper 5 ft contains phosphatic casts of baculites and rarely other fossils.""","concretionary,ferruginous,phosphatic,gray",lithified,,"""shale""",,,calcareous,volcaniclastic,claystone,,offshore,cratonic basin,body,"""shale, weathers light gray; contains a few inconspicuous dusky red weathering soft shaly ironstone concretions, and a few thin layers of bentonite with white fibrous calcite; upper 5 ft contains phosphatic casts of baculites and rarely other fossils.""",,,,,,,,,,,,,,,,,biostratigraphic,,"mechanical,field collection",,,USGS,,,,,"""[collected] from upper 5 ft.""","""The fossils are ordinarily well-preserved. Most of the cephalopod shells and the inner nacreous layer of Inoceramus are aragonitic, especially specimens from above the Red Bird Silty Member. Shell material and specimens from the Red Bird member and the upper 50' of the underlying Mitten Member is partially transformed to calcite...Ammonites...of the [mid-upper third] of the Mitten Member are...entirely aragonite whereas shell material [of underlying material] is completely transformed to calcite."" ",19/05/1999 16:57
1634,Fossilworks,J. Alroy,,Hoploscaphites,,sp.,,,,,M. Sommers,45,1966,Wyoming,Niobrara,43.269444,-104.271667,small collection,,w1/2 ne1/4 sw1/4 se1/4 sec.14 t38n r62w,Cretaceous 7,84.9,70.6,77.75,,,Pierre Shale,lower unnamed shale,,72,,,,,,,bed,,"""shale, weathers light gray; contains a few inconspicuous dusky red weathering soft shaly ironstone concretions, and a few thin layers of bentonite with white fibrous calcite; upper 5 ft contains phosphatic casts of baculites and rarely other fossils.""","concretionary,ferruginous,phosphatic,gray",lithified,,"""shale""",,,calcareous,volcaniclastic,claystone,,offshore,cratonic basin,body,"""shale, weathers light gray; contains a few inconspicuous dusky red weathering soft shaly ironstone concretions, and a few thin layers of bentonite with white fibrous calcite; upper 5 ft contains phosphatic casts of baculites and rarely other fossils.""",,,,,,,,,,,,,,,,,biostratigraphic,,"mechanical,field collection",,,USGS,,,,,"""[collected] from upper 5 ft.""","""The fossils are ordinarily well-preserved. Most of the cephalopod shells and the inner nacreous layer of Inoceramus are aragonitic, especially specimens from above the Red Bird Silty Member. Shell material and specimens from the Red Bird member and the upper 50' of the underlying Mitten Member is partially transformed to calcite...Ammonites...of the [mid-upper third] of the Mitten Member are...entirely aragonite whereas shell material [of underlying material] is completely transformed to calcite."" ",19/05/1999 16:57
1636,Fossilworks,J. Alroy,,Baculites,,reesidei,,,,,M. Sommers,45,1966,Wyoming,Niobrara,43.269444,-104.271667,small collection,,w1/2 ne1/4 sw1/4 se1/4 sec.14 t38n r62w,Cretaceous 7,84.9,70.6,77.75,,,Pierre Shale,lower unnamed shale,,69,,,,,,,bed,,,gray,lithified,,"""shale""",,,,,"""limestone""",,offshore,cratonic basin,body,"""shale, weathers light gray, contains a few small ls concretions; at top and base has persistent beds of larger ls comcretions .5-3 ft dia. that weather gray buff and brown and contain veins of brown calcite and in places white to pale brown barite.""",,,,,,,,,,,,,,,,,biostratigraphic,,"mechanical,field collection",,,USGS,,,,,"""[collected] from concretions.""","""The fossils are ordinarily well-preserved. Most of the cephalopod shells and the inner nacreous layer of Inoceramus are aragonitic, especially specimens from above the Red Bird Silty Member. Shell material and specimens from the Red Bird member and the upper 50' of the underlying Mitten Member is partially  transformed to calcite...Ammonites...of the [mid-upper third] of the Mitten Member are...entirely aragonite whereas shell material [of underlying material] is completely transformed to calcite."" ",19/05/1999 17:12
1636,Fossilworks,J. Alroy,,Hoploscaphites,,nodosus,,,,,M. Sommers,45,1966,Wyoming,Niobrara,43.269444,-104.271667,small collection,,w1/2 ne1/4 sw1/4 se1/4 sec.14 t38n r62w,Cretaceous 7,84.9,70.6,77.75,,,Pierre Shale,lower unnamed shale,,69,,,,,,,bed,,,gray,lithified,,"""shale""",,,,,"""limestone""",,offshore,cratonic basin,body,"""shale, weathers light gray, contains a few small ls concretions; at top and base has persistent beds of larger ls comcretions .5-3 ft dia. that weather gray buff and brown and contain veins of brown calcite and in places white to pale brown barite.""",,,,,,,,,,,,,,,,,biostratigraphic,,"mechanical,field collection",,,USGS,,,,,"""[collected] from concretions.""","""The fossils are ordinarily well-preserved. Most of the cephalopod shells and the inner nacreous layer of Inoceramus are aragonitic, especially specimens from above the Red Bird Silty Member. Shell material and specimens from the Red Bird member and the upper 50' of the underlying Mitten Member is partially  transformed to calcite...Ammonites...of the [mid-upper third] of the Mitten Member are...entirely aragonite whereas shell material [of underlying material] is completely transformed to calcite."" ",19/05/1999 17:12
1637,Fossilworks,J. Alroy,,Solenoceras,,sp.,,,,,M. Sommers,45,1966,Wyoming,Niobrara,43.269444,-104.271667,small collection,,w1/2 ne1/4 sw1/4 se1/4 sec.14 t38n r62w,Cretaceous 7,84.9,70.6,77.75,,,Pierre Shale,lower unnamed shale,,67,,,,,,,bed,,,gray,lithified,,"""shale""",,,,,"""limestone""",,offshore,cratonic basin,body,"""shale, weathers light gray, bentonitic, contains a little fibrous calcite and rarely a limestone concretion.""",,,,,,,,,,,,,,,,,biostratigraphic,,"mechanical,field collection",,,USGS,,,,,"""[collected] from a ls concretion.""","""The fossils are ordinarily well-preserved. Most of the cephalopod shells and the inner nacreous layer of Inoceramus are aragonitic, especially specimens from above the Red Bird Silty Member. Shell material and specimens from the Red Bird member and the upper 50' of the underlying Mitten Member is partially  transformed to calcite...Ammonites...of the [mid-upper third] of the Mitten Member are...entirely aragonite whereas shell material [of underlying material] is completely transformed to calcite."" ",19/05/1999 17:14
1637,Fossilworks,J. Alroy,,Placenticeras,,meeki,,,,,M. Sommers,45,1966,Wyoming,Niobrara,43.269444,-104.271667,small collection,,w1/2 ne1/4 sw1/4 se1/4 sec.14 t38n r62w,Cretaceous 7,84.9,70.6,77.75,,,Pierre Shale,lower unnamed shale,,67,,,,,,,bed,,,gray,lithified,,"""shale""",,,,,"""limestone""",,offshore,cratonic basin,body,"""shale, weathers light gray, bentonitic, contains a little fibrous calcite and rarely a limestone concretion.""",,,,,,,,,,,,,,,,,biostratigraphic,,"mechanical,field collection",,,USGS,,,,,"""[collected] from a ls concretion.""","""The fossils are ordinarily well-preserved. Most of the cephalopod shells and the inner nacreous layer of Inoceramus are aragonitic, especially specimens from above the Red Bird Silty Member. Shell material and specimens from the Red Bird member and the upper 50' of the underlying Mitten Member is partially  transformed to calcite...Ammonites...of the [mid-upper third] of the Mitten Member are...entirely aragonite whereas shell material [of underlying material] is completely transformed to calcite."" ",19/05/1999 17:14
1638,Fossilworks,J. Alroy,,Baculites,cf.,reesidei,,,,,M. Sommers,45,1966,Wyoming,Niobrara,43.269444,-104.271667,small collection,,se1/2 nw1/4 se1/4 ne1/4 sec.14 t38n r62w,Cretaceous 7,84.9,70.6,77.75,,,Pierre Shale,lower unnamed shale,,70,,,,,,,bed,,"""shale, weathers light gray, contains a few rusty-brown soft shaly ironstone concretions.""","concretionary,ferruginous,gray,red",lithified,,"""shale""",,,,,ironstone,,offshore,cratonic basin,body,"""shale, weathers light gray, contains a few rusty-brown soft shaly ironstone concretions.""",,,,,,,,,,,,,,,,,biostratigraphic,,"mechanical,field collection",,,USGS,,,,,"""[collected] from shale near base.""","""The fossils are ordinarily well-preserved. Most of the cephalopod shells and the inner nacreous layer of Inoceramus are aragonitic, especially specimens from above the Red Bird Silty Member. Shell material and specimens from the Red Bird member and the upper 50' of the underlying Mitten Member is partially transformed to calcite...Ammonites...of the [mid-upper third] of the Mitten Member are...entirely aragonite whereas shell material [of underlying material] is completely transformed to calcite."" ",19/05/1999 17:18
